"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"phiJS[1,1]",0.81308907259075,0.191273825911563,0.284193225,0.882748,0.99409205,1.01,5929
"phiJS[2,1]",0.892812748675,0.115170397114122,0.566112725,0.9337205,0.99588205,1,19582
"phiJS[3,1]",0.859640240625,0.134767223042862,0.49138295,0.9036925,0.9937421,1,19356
"phiJS[4,1]",0.719955814068,0.23282811512362,0.173426775,0.7874605,0.987872375,1,21982
"phiJS[5,1]",0.77087139185375,0.204752596779497,0.250166875,0.8361755,0.9908801,1,22838
"phiJS[1,2]",0.8141019719475,0.191050924534631,0.28466165,0.8837655,0.994269025,1.01,6473
"phiJS[2,2]",0.898464154525,0.107184602749344,0.596382475,0.935379,0.996127,1,21284
"phiJS[3,2]",0.8678517022675,0.127688760840864,0.5148964,0.9099105,0.994022,1,22342
"phiJS[4,2]",0.7548974827675,0.213068086462375,0.2232193,0.8205985,0.989851,1,24814
"phiJS[5,2]",0.812865885144,0.176354236509663,0.339914225,0.871038,0.9920701,1,25313
"phiJS[1,3]",0.81039598428175,0.19368555689342,0.2731846,0.8817485,0.99391905,1.01,6039
"phiJS[2,3]",0.904117751875,0.0992994019538098,0.626360275,0.937942,0.996135125,1,22260
"phiJS[3,3]",0.8733777625875,0.121837357756379,0.5413674,0.913591,0.9937961,1,14459
"phiJS[4,3]",0.77423204597075,0.202147847000208,0.248733175,0.839115,0.989961025,1,28485
"phiJS[5,3]",0.83651078974,0.148991855760929,0.439519625,0.883233,0.992551125,1,16033
"phiJS[1,4]",0.8102504793565,0.192885381871582,0.2750441,0.879389,0.99387215,1.01,6162
"phiJS[2,4]",0.912458226075,0.0910701750372536,0.659338225,0.943286,0.996307025,1,22677
"phiJS[3,4]",0.87538601855,0.121030893016172,0.53890965,0.915067,0.994133175,1,12316
"phiJS[4,4]",0.77515919274525,0.203569885065728,0.24808245,0.8407805,0.990519075,1,25069
"phiJS[5,4]",0.8441630174525,0.143477387386522,0.459849775,0.889279,0.992686625,1,16981
"phiJS[1,5]",0.820181487985,0.185434924561881,0.304042125,0.8882785,0.994290075,1.01,6122
"phiJS[2,5]",0.8763958339,0.126921157392157,0.5242441,0.9215505,0.99573005,1,16156
"phiJS[3,5]",0.81998921568,0.1594888902953,0.411148225,0.86938,0.992117225,1,14920
"phiJS[4,5]",0.67137527318825,0.240578499988389,0.161433475,0.7165565,0.986010375,1,15699
"phiJS[5,5]",0.4895558150325,0.231174788606129,0.130831825,0.453743,0.957564675,1,5921
"phiJS[1,6]",0.8207587091,0.182873841480975,0.307014075,0.8870005,0.9941923,1.01,7526
"phiJS[2,6]",0.893946741975,0.109918560573778,0.584734875,0.932034,0.995941,1,17296
"phiJS[3,6]",0.777218894965,0.183477848937727,0.33626195,0.82707,0.99024505,1,9620
"phiJS[4,6]",0.664079289868,0.246322055361688,0.1403778,0.712609,0.98488115,1,13793
"phiJS[5,6]",0.792024455775,0.168743753402846,0.38928955,0.8358845,0.990620325,1,17525
"phiJS[1,7]",0.8225361874975,0.182834415167653,0.3096807,0.8879555,0.994158025,1.01,5762
"phiJS[2,7]",0.904785965175,0.0983155232457244,0.6291205,0.9380915,0.9962931,1,21390
"phiJS[3,7]",0.8809777999225,0.110594410729018,0.5842964,0.9163,0.993954025,1,15088
"phiJS[4,7]",0.680585677704,0.244857282054397,0.137562825,0.7369625,0.985982425,1.01,8494
"phiJS[5,7]",0.74469693091,0.18956396421027,0.3285321,0.783656,0.98779615,1,12892
"phiJS[1,8]",0.8282767278225,0.17689459694228,0.336100125,0.8917095,0.994355,1.01,4940
"phiJS[2,8]",0.904338364525,0.0988384731285893,0.6288389,0.9382215,0.99627705,1,18799
"phiJS[3,8]",0.895601003825,0.0962849296198629,0.639060525,0.925479,0.99439205,1,14894
"phiJS[4,8]",0.85919404472,0.129935005392527,0.5117229,0.899722,0.9926213,1.01,13011
"phiJS[5,8]",0.6756771940925,0.21384728435998,0.25555365,0.696595,0.984816125,1,8902
"phiJS[1,9]",0.83273980384,0.173043926623439,0.34437035,0.894579,0.994255025,1.02,5521
"phiJS[2,9]",0.8832878701,0.118842545955932,0.556045925,0.9248375,0.995730075,1,17818
"phiJS[3,9]",0.884514007175,0.103282304746368,0.6150036,0.9160855,0.9941041,1,13061
"phiJS[4,9]",0.65185364937,0.215544949333473,0.234364625,0.66355,0.980350225,1.01,6972
"phiJS[5,9]",0.860107242575,0.12520333614469,0.528490325,0.897713,0.99322405,1,19172
"phiJS[1,10]",0.82647941343,0.176311922914812,0.338537975,0.889994,0.9939563,1.01,5152
"phiJS[2,10]",0.89794471115,0.103899735277882,0.606511275,0.9328745,0.99594505,1,22638
"phiJS[3,10]",0.87335084225,0.111850792694554,0.579440775,0.907511,0.99339115,1,17845
"phiJS[4,10]",0.790729113185,0.169961853693057,0.37622775,0.8372655,0.989542175,1,19132
"phiJS[5,10]",0.8952915572,0.0941412655759003,0.6427403,0.9232665,0.993839175,1,11718
"phiJS[1,11]",0.82476877257725,0.176240107044266,0.335361125,0.887092,0.9937971,1.01,6116
"phiJS[2,11]",0.8724465399,0.12867381395569,0.51690075,0.917178,0.99518305,1,18393
"phiJS[3,11]",0.6954689823675,0.210009942270305,0.264473475,0.7251665,0.98549765,1,7871
"phiJS[4,11]",0.70950715481,0.206178388476636,0.2652193,0.7470505,0.985210175,1,9876
"phiJS[5,11]",0.816293212605,0.159917408721499,0.407186675,0.8643345,0.9914431,1,16304
"phiJS[1,12]",0.832324050693,0.173215405393902,0.3463282,0.8949115,0.994237075,1.01,5605
"phiJS[2,12]",0.8911733037,0.11506313492098,0.566943425,0.9314755,0.996063175,1,22772
"phiJS[3,12]",0.742343340875,0.203383010408869,0.288112675,0.7916145,0.989261525,1,10963
"phiJS[4,12]",0.861899748675,0.121297788201965,0.5434818,0.8982075,0.992605575,1,20127
"phiJS[5,12]",0.74407899160325,0.220338783078643,0.206744475,0.811375,0.989785025,1,11675
"phiJS[1,13]",0.8278557305575,0.177043691515795,0.331681675,0.8914145,0.9941211,1.01,5191
"phiJS[2,13]",0.83001847032,0.180691619541302,0.324970275,0.8977785,0.995175075,1,11654
"phiJS[3,13]",0.8109223924725,0.167010336247964,0.382985975,0.8622645,0.991646025,1,18399
"phiJS[4,13]",0.7193313865775,0.213128977169737,0.244672625,0.7671595,0.98716705,1,14191
"phiJS[5,13]",0.711802905084,0.240565884625979,0.153369775,0.7814855,0.989194175,1,14164
"phiJS[1,14]",0.827834622895,0.17786606888735,0.32840605,0.891575,0.994306025,1.01,5281
"phiJS[2,14]",0.84509568663,0.168717554790327,0.3625828,0.9075185,0.995172025,1,16198
"phiJS[3,14]",0.842355348825,0.145115715277466,0.45644355,0.8887265,0.993166025,1,21202
"phiJS[4,14]",0.7829599555075,0.183773599328702,0.3245501,0.8363895,0.98967115,1,23787
"phiJS[5,14]",0.74561135765325,0.228499195193283,0.177781375,0.8209465,0.990476075,1,19845
"phiJS[1,15]",0.82870977922425,0.177946040524476,0.32228525,0.8931005,0.994173175,1.01,6055
"phiJS[2,15]",0.8594716129765,0.1551673539602,0.4080786,0.916659,0.995514,1,17736
"phiJS[3,15]",0.864017199,0.127749707491819,0.516484075,0.9056135,0.993386,1,23224
"phiJS[4,15]",0.780814794755,0.185441784871296,0.314485575,0.8344925,0.98991805,1,22347
"phiJS[5,15]",0.68216830402725,0.253980981308822,0.1255978,0.7496825,0.9875672,1,11746
"phiJS[1,16]",0.836665952645,0.168812763425211,0.361139925,0.8970075,0.994434175,1.01,5795
"phiJS[2,16]",0.8932849481325,0.116983699502148,0.561990225,0.933446,0.996123025,1,18918
"phiJS[3,16]",0.870793477375,0.1199812901114,0.551169725,0.908638,0.9940051,1,15720
"phiJS[4,16]",0.7872654798475,0.177698199770816,0.341744975,0.836318,0.9893387,1,14601
"phiJS[5,16]",0.76525992904,0.187042138793318,0.322631675,0.8115595,0.98908,1.01,12616
"phiJS[1,17]",0.820779779526,0.18383953105036,0.30133965,0.886243,0.993718,1.01,6520
"phiJS[2,17]",0.728556372612,0.243710898217754,0.161436425,0.8082785,0.992446175,1,4839
"phiJS[3,17]",0.897669209725,0.0898027301281627,0.66036475,0.923754,0.99417615,1,17044
"phiJS[4,17]",0.810982246375,0.137639047130678,0.49421195,0.8391065,0.989065025,1,15096
"phiJS[5,17]",0.826458820025,0.140139538429147,0.48397395,0.8629745,0.991284,1,13347
"phiJS[1,18]",0.83806900195,0.166345406614409,0.371478975,0.8973965,0.994370075,1.01,5618
"phiJS[2,18]",0.8763312225,0.126447890210361,0.525278925,0.920301,0.99566015,1,19785
"phiJS[3,18]",0.90312396325,0.084024729813493,0.681757225,0.9277155,0.994479025,1,14514
"phiJS[4,18]",0.653367629875,0.182108271794272,0.3214329,0.648075,0.972102125,1,7503
"phiJS[5,18]",0.6964753601,0.177390806713514,0.3572347,0.700588,0.979602375,1,6577
"phiJS[1,19]",0.845722186405,0.15812569019757,0.400980975,0.9013305,0.994468,1.01,5827
"phiJS[2,19]",0.8361213452525,0.161793906716425,0.40679495,0.8926555,0.994881025,1,13356
"phiJS[3,19]",0.914884548225,0.0739609213712715,0.720570975,0.936392,0.994814175,1,13875
"phiJS[4,19]",0.780602485825,0.164009459280167,0.408841225,0.8170135,0.98835005,1,13345
"phiJS[5,19]",0.880420399975,0.102780135610988,0.613204575,0.910094,0.993386025,1,14949
"phiJS[1,20]",0.851006318335,0.153300967873989,0.418958275,0.9047225,0.99458605,1.02,4555
"phiJS[2,20]",0.703967990535,0.231445145099417,0.218569175,0.751509,0.991283275,1,3938
"phiJS[3,20]",0.7969343935,0.147429629107821,0.467930775,0.8266315,0.9888441,1,6792
"phiJS[4,20]",0.733502376575,0.186891381578996,0.329414875,0.765608,0.985729025,1.01,9944
"phiJS[5,20]",0.58889739081,0.188563951875055,0.26926075,0.5704465,0.957829525,1,4054
"phiJS[1,21]",0.85130507549,0.153817596521409,0.41546085,0.905471,0.994319025,1.01,4676
"phiJS[2,21]",0.8761856182,0.124415795726075,0.53525315,0.919075,0.995535075,1,18847
"phiJS[3,21]",0.889750463825,0.0960333596199044,0.637277875,0.9180855,0.993934,1,17041
"phiJS[4,21]",0.81895278425,0.146596982270719,0.45822635,0.8574005,0.990217025,1,16442
"phiJS[5,21]",0.85410248095,0.121163609741638,0.5477685,0.887703,0.992240025,1,12685
"phiJS[1,22]",0.84263635716675,0.162617154239408,0.37953225,0.899176,0.994458175,1.01,5138
"phiJS[2,22]",0.8528001616025,0.147745474880759,0.4470951,0.905319,0.994956075,1,11803
"phiJS[3,22]",0.855014581025,0.122663878434665,0.54462625,0.8895525,0.992595,1,14621
"phiJS[4,22]",0.794215285475,0.150708421561029,0.4498491,0.8258455,0.9884272,1,11591
"phiJS[5,22]",0.8990238681,0.0872809540630585,0.671147175,0.924196,0.994068025,1,12257
"phiJS[1,23]",0.84561475832,0.153942877528842,0.420190825,0.897578,0.99391515,1.01,4365
"phiJS[2,23]",0.883041647475,0.116665776498196,0.563692075,0.9222675,0.9956481,1,15295
"phiJS[3,23]",0.7559183542,0.175154478183464,0.37523385,0.7884375,0.9869542,1,6803
"phiJS[4,23]",0.842847544075,0.124989259739024,0.5343624,0.8750315,0.990744025,1,12392
"phiJS[5,23]",0.858789331475,0.114661291289838,0.57232405,0.888037,0.991768075,1,10910
"phiJS[1,24]",0.84769169715,0.152156099114924,0.4265946,0.899412,0.993954075,1.01,4992
"phiJS[2,24]",0.880813350075,0.117975501482837,0.558660575,0.920565,0.9953541,1,14402
"phiJS[3,24]",0.79652859335,0.160326008938257,0.4151358,0.8363475,0.989851,1,10351
"phiJS[4,24]",0.875135905425,0.104801113765195,0.603642075,0.9045975,0.992384025,1,11829
"phiJS[5,24]",0.88029013955,0.0999978103073824,0.622367675,0.9083145,0.992728,1,13722
"phiJS[1,25]",0.8467914687125,0.158159535283708,0.3971754,0.9020255,0.994460025,1.01,5115
"phiJS[2,25]",0.8770322262,0.126783595592229,0.51917965,0.920614,0.995574175,1,12311
"phiJS[3,25]",0.81522731895,0.156106681136992,0.4246531,0.8602175,0.99126315,1,12028
"phiJS[4,25]",0.7361875857575,0.193109585895806,0.3085304,0.774382,0.986192525,1,9875
"phiJS[5,25]",0.7687649384,0.17459051014267,0.37201665,0.8076585,0.9886476,1.01,7404
"phiJS[1,26]",0.8384336353075,0.169616527070928,0.356170075,0.89985,0.994250075,1.01,5257
"phiJS[2,26]",0.884820821525,0.122709765601544,0.53391685,0.9283175,0.995926025,1,18761
"phiJS[3,26]",0.861535109925,0.126753418272596,0.52303215,0.9008495,0.993436,1,19851
"phiJS[4,26]",0.7288187359275,0.213734521017111,0.2411502,0.7820145,0.987468025,1,12973
"phiJS[5,26]",0.7887571858725,0.17548118934374,0.3608193,0.8371305,0.990290075,1,10107
"phiJS[1,27]",0.8494067480525,0.160095674834695,0.3889878,0.9073785,0.99465425,1.01,4935
"phiJS[2,27]",0.885456293975,0.120974892033852,0.5428634,0.928367,0.995821025,1,19612
"phiJS[3,27]",0.884802501925,0.1076359533224,0.592195925,0.9185,0.994228025,1,19351
"phiJS[4,27]",0.77162665199,0.190619428725392,0.301451875,0.8256635,0.9895283,1,17292
"phiJS[5,27]",0.843166016525,0.140352518817066,0.478160025,0.886687,0.992452,1,18220
"phiJS[1,28]",0.818202248063,0.186519835533921,0.29823895,0.8861135,0.9942382,1.01,5031
"phiJS[2,28]",0.8782459864125,0.129510558923943,0.51312435,0.924048,0.99580805,1,20111
"phiJS[3,28]",0.870740743425,0.118450056662605,0.552102325,0.907471,0.993821175,1,16403
"phiJS[4,28]",0.55757966822875,0.2834745339484,0.0687200375,0.569191,0.979217225,1,6845
"phiJS[5,28]",0.89041267665,0.100808036219749,0.616593675,0.921655,0.99413705,1,14676
"phiJS[1,29]",0.8345161583855,0.171239180457732,0.35480115,0.895988,0.994395025,1.01,4783
"phiJS[2,29]",0.73463100916675,0.237719045619808,0.182579875,0.8115685,0.993097175,1,4782
"phiJS[3,29]",0.7344384958525,0.189298287415361,0.331623,0.766455,0.98752225,1,6000
"phiJS[4,29]",0.75656546208,0.195376119203461,0.29106455,0.8078845,0.989269175,1,11434
"phiJS[5,29]",0.54588846957725,0.285198895989059,0.0673645575,0.549058,0.980253025,1,5375
"phiJS[1,30]",0.8458051341575,0.159061694134469,0.401117275,0.901816,0.9942031,1.01,4518
"phiJS[2,30]",0.8322287700275,0.164701639354415,0.3966356,0.890392,0.99469605,1,14235
"phiJS[3,30]",0.8244808761,0.143536807942621,0.4748838,0.863461,0.991793575,1,13471
"phiJS[4,30]",0.852289066125,0.121556307822251,0.545949325,0.885209,0.991745125,1,15173
"phiJS[5,30]",0.58701491828175,0.283277107341764,0.0765400525,0.617678,0.98355445,1,5729
"phiJS[1,31]",0.8564706791725,0.150261374311879,0.43732375,0.908922,0.99474205,1.02,5071
"phiJS[2,31]",0.791089567995,0.188538263632703,0.336642075,0.852726,0.99373105,1,8956
"phiJS[3,31]",0.806126904225,0.153426023942027,0.44173465,0.8451015,0.9904331,1,9269
"phiJS[4,31]",0.819918869,0.141362290930871,0.4804199,0.8551025,0.990001275,1,12615
"phiJS[5,31]",0.5927892040825,0.210162548346502,0.2280448,0.578029,0.971211125,1,4834
"phiJS[1,32]",0.89634663315,0.104599351208763,0.606746375,0.931102,0.995631025,1.01,7470
"phiJS[2,32]",0.78264162837,0.193002136163209,0.3230165,0.8435765,0.993579,1,7692
"phiJS[3,32]",0.848085635425,0.128633821798039,0.5224384,0.8852205,0.99248415,1,13389
"phiJS[4,32]",0.40986806812,0.217032109935601,0.10461025,0.3636595,0.9202924,1.01,3782
"phiJS[5,32]",0.84986486425,0.132382534357039,0.507529725,0.890407,0.992552025,1,15439
"phiJS[1,33]",0.830560959706,0.174250476203304,0.34371185,0.892847,0.994304075,1.03,4257
"phiJS[2,33]",0.871728180575,0.128395337084449,0.524282325,0.9161715,0.995322025,1,19627
"phiJS[3,33]",0.832887716225,0.138964038620778,0.4864164,0.87156,0.991701025,1,10653
"phiJS[4,33]",0.66272310288,0.235629050654894,0.1859975,0.6987105,0.98468725,1,6997
"phiJS[5,33]",0.84280399795,0.136697153062235,0.492682225,0.8835345,0.9924754,1,13129
"phiJS[1,34]",0.8542179925425,0.144287305129405,0.456106075,0.9033715,0.994258025,1.01,4468
"phiJS[2,34]",0.793691729075,0.181433781395035,0.3589298,0.8502825,0.9930683,1,6246
"phiJS[3,34]",0.854953750425,0.121577875199206,0.546003425,0.889989,0.991999025,1,12425
"phiJS[4,34]",0.7855655823975,0.174532163109788,0.36066365,0.8323035,0.989096075,1,12897
"phiJS[5,34]",0.48118887521,0.222641102354172,0.14416965,0.4433915,0.948332025,1,3475
"phiJS[1,35]",0.839131050285,0.154369106944081,0.4236455,0.891065,0.993673,1.01,4658
"phiJS[2,35]",0.808843219325,0.174045555278191,0.375071525,0.865601,0.9936391,1,7743
"phiJS[3,35]",0.89747917615,0.088871824117829,0.66667975,0.9237025,0.99387125,1,16122
"phiJS[4,35]",0.762848812935,0.180238590771239,0.346842,0.80441,0.9876983,1,9256
"phiJS[5,35]",0.7894961016525,0.177509324144795,0.353542525,0.8410715,0.990177525,1,11942
"phiJS[1,36]",0.74934391331925,0.221799812878925,0.2116731,0.8194015,0.99173105,1.02,3028
"phiJS[2,36]",0.862423980775,0.135290666665762,0.49519705,0.9088075,0.994741025,1,13720
"phiJS[3,36]",0.88495099045,0.0990722598466773,0.62918965,0.9137665,0.99361925,1,14077
"phiJS[4,36]",0.83598433295,0.139271008911706,0.4814715,0.8764555,0.99105205,1,12587
"phiJS[5,36]",0.847950664045,0.134621421231989,0.4953677,0.8889775,0.992152175,1,12560
"phiJS[1,37]",0.8463225823525,0.150607132369922,0.4357098,0.897525,0.994293175,1.01,6233
"phiJS[2,37]",0.890665023575,0.112819318562216,0.57159505,0.929833,0.995870025,1,19751
"phiJS[3,37]",0.838221842125,0.13633795818404,0.49692535,0.876972,0.991924075,1,9415
"phiJS[4,37]",0.8307237862475,0.148315880028212,0.4457021,0.8761325,0.991279275,1,15058
"phiJS[5,37]",0.83917308259,0.145078851464278,0.45433085,0.8844365,0.992433125,1,16234
"phiJS[1,38]",0.8555653953225,0.144114346121995,0.45685265,0.9045965,0.994455025,1.01,7586
"phiJS[2,38]",0.902123508675,0.101731553973048,0.618694875,0.9373675,0.996118025,1,21704
"phiJS[3,38]",0.85209627,0.129074201004389,0.516655075,0.890646,0.992673075,1,11959
"phiJS[4,38]",0.8454364156,0.141220990080982,0.4632977,0.8893445,0.9921741,1,15699
"phiJS[5,38]",0.8240993224975,0.158528641065443,0.4057385,0.8744255,0.992021175,1,14608
"phiJS[1,39]",0.8635719663525,0.135780520583783,0.48675905,0.909257,0.99453305,1.01,9301
"phiJS[2,39]",0.9042177021,0.100621897784361,0.619233825,0.938496,0.996057075,1,19245
"phiJS[3,39]",0.90055231035,0.0906796834369621,0.65689275,0.9286875,0.994572,1,17660
"phiJS[4,39]",0.86558560582,0.119959014150147,0.545461475,0.90234,0.992766025,1,17532
"phiJS[5,39]",0.81361198321,0.167513189301347,0.379237825,0.8663195,0.9918172,1,19254
"phiJS[1,40]",0.78352815566475,0.208852094944191,0.241821275,0.858304,0.993231275,1.01,5032
"phiJS[2,40]",0.9097701795,0.0945876538047822,0.6455304,0.9420045,0.996287125,1,22594
"phiJS[3,40]",0.811384915525,0.153748572271893,0.439979725,0.853126,0.991161225,1,8311
"phiJS[4,40]",0.7302633752425,0.207821011824358,0.258075875,0.780196,0.986814025,1,10293
"phiJS[5,40]",0.7314088177875,0.193152213040514,0.309602875,0.766575,0.986237025,1,6006
"phiJS[1,41]",0.80307564263,0.194104570433833,0.27787685,0.8715765,0.993408075,1.01,5466
"phiJS[2,41]",0.896436668875,0.105874953928088,0.60167065,0.9322035,0.995914175,1,14950
"phiJS[3,41]",0.872987576225,0.113864826309808,0.5714949,0.9078425,0.99376935,1,19528
"phiJS[4,41]",0.826631912725,0.146609462701088,0.451649475,0.868706,0.99091505,1,17219
"phiJS[5,41]",0.870657494125,0.112035012562048,0.5765413,0.9035095,0.992698075,1,18651
"phiJS[1,42]",0.7816201737175,0.207883830871395,0.244945525,0.854436,0.993015125,1.02,4447
"phiJS[2,42]",0.905566840875,0.0966357956546999,0.6392278,0.9383735,0.996234025,1,16765
"phiJS[3,42]",0.8194659175,0.143462063727696,0.47934985,0.8550395,0.991509075,1,9659
"phiJS[4,42]",0.6600805148225,0.195844805492191,0.290544,0.662873,0.97643425,1.01,6320
"phiJS[5,42]",0.888442774375,0.0968102289564885,0.634332,0.9167985,0.9936252,1,16256
"phiJS[1,43]",0.85871498574,0.140590769897533,0.469207,0.906708,0.9946431,1.01,7723
"phiJS[2,43]",0.89856012615,0.101448135303958,0.619050375,0.933098,0.995823,1,15389
"phiJS[3,43]",0.8185870003,0.14393892677316,0.4741794,0.855772,0.99124615,1,9017
"phiJS[4,43]",0.725425354825,0.174635576566531,0.36987155,0.7422835,0.98311505,1,8223
"phiJS[5,43]",0.881038838,0.101191815111953,0.619333975,0.909942,0.993374,1,15737
"phiJS[1,44]",0.873883731725,0.125485518596746,0.5298474,0.916154,0.9947501,1.01,7087
"phiJS[2,44]",0.897454664025,0.10244952978405,0.615713975,0.9319035,0.996062,1,12505
"phiJS[3,44]",0.874848642875,0.109324597638101,0.5902585,0.907563,0.99364115,1,13133
"phiJS[4,44]",0.7638917442,0.165659834182413,0.4007372,0.7928245,0.986724125,1,8406
"phiJS[5,44]",0.900257200575,0.0863563805813097,0.6765439,0.9253275,0.99407335,1,14662
"phiJS[1,45]",0.820523743586,0.174804316368634,0.351612525,0.8800575,0.99360605,1.02,6140
"phiJS[2,45]",0.91622380485,0.0818849131125709,0.69011325,0.9424895,0.996151225,1,16184
"phiJS[3,45]",0.87002339515,0.111495882470992,0.5812253,0.902297,0.993320025,1,15775
"phiJS[4,45]",0.854515082125,0.118786115632195,0.5557759,0.887103,0.9913572,1,16756
"phiJS[5,45]",0.87665807315,0.103034486901265,0.6115089,0.905367,0.99300805,1,12753
"phiJS[1,46]",0.8351165763425,0.163341447508676,0.381180275,0.891058,0.99384325,1.01,6174
"phiJS[2,46]",0.8935305205,0.103589576058845,0.614376,0.9279975,0.9956491,1,14135
"phiJS[3,46]",0.7818817958,0.166073724837015,0.403897725,0.819855,0.9892473,1,7528
"phiJS[4,46]",0.815224184725,0.143728881518281,0.468581275,0.8510095,0.989373075,1,11261
"phiJS[5,46]",0.896893497875,0.0892902603916408,0.660875925,0.9229145,0.993638025,1,14459
"phiJS[1,47]",0.7262161963995,0.242812156610017,0.16010275,0.80543,0.99184445,1.02,3328
"phiJS[2,47]",0.823114081,0.154829431289911,0.442481175,0.8700905,0.9936676,1,6122
"phiJS[3,47]",0.8518203431,0.128102159602011,0.52560895,0.889187,0.992679075,1,13348
"phiJS[4,47]",0.8356262145,0.130969370675194,0.511881275,0.8694275,0.99056025,1,14183
"phiJS[5,47]",0.7851983239,0.16213788220804,0.412499125,0.821298,0.988763075,1,7962
"phiJS[1,48]",0.77508765567825,0.216807342472976,0.213676625,0.852511,0.993106025,1.01,5240
"phiJS[2,48]",0.852040111975,0.139606633333138,0.48663055,0.8984635,0.9946351,1,9702
"phiJS[3,48]",0.7649743353825,0.18315145236215,0.346940525,0.8087215,0.98984605,1,8107
"phiJS[4,48]",0.78485971415,0.167667971306402,0.38602615,0.825557,0.9887004,1,11086
"phiJS[5,48]",0.7860842399175,0.171242444893188,0.382004675,0.8311005,0.9895304,1,11631
"phiJS[1,49]",0.785341509905,0.208882267172953,0.23602915,0.860343,0.992923075,1.01,4940
"phiJS[2,49]",0.8804963941,0.117549926303245,0.5569994,0.920263,0.99536105,1,15619
"phiJS[3,49]",0.815410573225,0.156965881009013,0.422528075,0.861125,0.991555,1,11562
"phiJS[4,49]",0.807962591385,0.162325207786433,0.396976775,0.8546995,0.990090075,1,17204
"phiJS[5,49]",0.768745860195,0.180731958650823,0.35092235,0.812305,0.98932015,1,10503
"phiJS[1,50]",0.80333629711,0.19469607730145,0.2769868,0.87286,0.99373105,1.01,5229
"phiJS[2,50]",0.827901980725,0.159942717832894,0.42350525,0.882031,0.9944251,1,7000
"phiJS[3,50]",0.864772743175,0.123832711493855,0.533768725,0.9037285,0.99400415,1,16261
"phiJS[4,50]",0.6146064827075,0.241179227156756,0.1649876,0.627815,0.979340025,1,5794
"phiJS[5,50]",0.757667136265,0.191237546200832,0.315074575,0.8052035,0.98897605,1,9556
"phiJS[1,51]",0.8049155973125,0.195762298288999,0.271041325,0.8752155,0.99381725,1.01,5277
"phiJS[2,51]",0.901638625475,0.0999231099572831,0.6232587,0.935364,0.99609005,1,17443
"phiJS[3,51]",0.821962976325,0.152437151081919,0.436213125,0.8673,0.9918331,1,10697
"phiJS[4,51]",0.732608193775,0.212632729238302,0.24638255,0.788646,0.987994025,1,15215
"phiJS[5,51]",0.795035442815,0.17295393406453,0.3681908,0.845636,0.990680175,1,15478
"phiJS[1,52]",0.7921447063525,0.204029914568703,0.24622835,0.865123,0.993309075,1.01,6601
"phiJS[2,52]",0.852149158625,0.138686442152396,0.49162095,0.8981285,0.99478,1.01,8027
"phiJS[3,52]",0.877872063675,0.102347260406196,0.615440575,0.906881,0.993308075,1,11519
"phiJS[4,52]",0.6889262566575,0.205774937724827,0.269068825,0.7132435,0.982533575,1,9185
"phiJS[5,52]",0.7112017697675,0.193087003591285,0.31229105,0.733941,0.9851362,1,7073
"phiJS[1,53]",0.818990345145,0.181719352388357,0.3157227,0.8833985,0.993985125,1.01,6981
"phiJS[2,53]",0.879965628025,0.118328962846484,0.561700325,0.9209235,0.995461025,1,11948
"phiJS[3,53]",0.77477792445,0.167470469491712,0.40557495,0.8091065,0.989761025,1,8245
"phiJS[4,53]",0.732296037485,0.18795178292382,0.327483175,0.763182,0.985835,1,10682
"phiJS[5,53]",0.885541299475,0.0990994258247427,0.625845875,0.9145615,0.993415,1,17402
"phiJS[1,54]",0.66750154951425,0.2688510369947,0.1129529,0.735075,0.990273075,1.01,4698
"phiJS[2,54]",0.81239916645,0.156981175797054,0.440374925,0.8553335,0.99288,1.01,4657
"phiJS[3,54]",0.557041569175,0.200969056785626,0.238278475,0.528015,0.959841125,1,4002
"phiJS[4,54]",0.463532886075,0.207803265361395,0.1519099,0.4283405,0.933332975,1,4474
"phiJS[5,54]",0.72414177495,0.177911918730724,0.36402515,0.741349,0.984273225,1,7108
"phiJS[1,55]",0.60333342849325,0.29024624015741,0.07554867,0.641971,0.988117425,1.01,4371
"phiJS[2,55]",0.901039123825,0.0959636794744835,0.641490375,0.932916,0.99583005,1,17546
"phiJS[3,55]",0.794457673825,0.163067162309294,0.41136755,0.8351225,0.990756525,1,9397
"phiJS[4,55]",0.6776411883375,0.202374664039845,0.279164325,0.6942815,0.98057415,1,6328
"phiJS[5,55]",0.657324742675,0.1875717947907,0.316680975,0.655468,0.974072025,1,4819
"phiJS[1,56]",0.70645735237075,0.255934826974796,0.13600885,0.787864,0.991701325,1.01,7503
"phiJS[2,56]",0.9102786911,0.0873069977054043,0.6703257,0.938833,0.996199075,1,15803
"phiJS[3,56]",0.839250435575,0.130813333518065,0.5215156,0.8745335,0.992106075,1,9857
"phiJS[4,56]",0.8423450645225,0.133491730407744,0.50631045,0.880499,0.991707075,1,16259
"phiJS[5,56]",0.88751095485,0.0985237463914225,0.623643675,0.916629,0.993637075,1,17961
"phiJS[1,57]",0.74434296649275,0.235672891673385,0.1702354,0.8254315,0.992513025,1.01,8722
"phiJS[2,57]",0.87351791945,0.118804682994076,0.560597725,0.9133945,0.995169025,1,8792
"phiJS[3,57]",0.860374483575,0.116502208083637,0.568657675,0.8935535,0.992767025,1,10489
