"","mean","sd","2.5%","50%","97.5%","Rhat","n.eff"
"rho[4,11]",1.01669703494,0.247768329239377,0.57044248895814,1.00698977606766,1.59443384864744,1,9500
"rho[5,11]",0.92523488306505,0.363595216316902,0.331201755937833,0.921041070305533,1.70598799538778,1,6342
"rho[1,12]",1.05174737055566,0.211677246754027,0.70683208556084,1.02907296744494,1.51973147109322,1.02,5490
"rho[2,12]",1.00771227416148,0.200728691159527,0.556259194756434,1.0199375243151,1.41036754182805,1,12475
"rho[3,12]",1.11368654183178,0.297079249073538,0.64497765505015,1.07209699273774,1.84554054703881,1.01,6200
"rho[4,12]",0.966889161049484,0.270859823959923,0.436911745434888,0.985794511914518,1.53412492649211,1,7929
"rho[5,12]",1.29435177696178,0.691522974197413,0.51318167333125,1.14513217120229,2.97866115765589,1,9839
"rho[1,13]",1.08514911632679,0.232363616277324,0.780333959276633,1.04613799023902,1.61254694612091,1.02,4725
"rho[2,13]",1.04882120845375,0.173442828741778,0.678797703688774,1.04445910174434,1.41979824093104,1,13857
"rho[3,13]",1.14806814929411,0.28825064841194,0.737041839998825,1.09495235548973,1.86412793924193,1.01,8335
"rho[4,13]",1.06377354892676,0.236615621896489,0.602886883455343,1.05302094674525,1.58867187476585,1,10306
"rho[5,13]",1.20153580673879,0.470510328523799,0.578959969313761,1.11759429094252,2.33073226555899,1.01,7833
"rho[1,14]",1.11316691980737,0.247634856672264,0.801403501062698,1.06414838398679,1.70485082680093,1.01,5319
"rho[2,14]",0.984584788603764,0.241901655041152,0.387031012164258,1.02581944418858,1.40756008840253,1,8914
"rho[3,14]",1.20016096311285,0.325806955937536,0.7888842718547,1.13123559830733,2.02230777537733,1.01,17883
"rho[4,14]",1.11723030567674,0.253824019200152,0.681181973710174,1.08693427905011,1.72093646277766,1,23958
"rho[5,14]",1.28371828086786,0.54416282018974,0.642779073770086,1.17253650424013,2.5816291919068,1,15650
"rho[1,15]",1.19794103793163,0.356235148409504,0.852839452874535,1.1068508607492,2.0768707333429,1.03,2586
"rho[2,15]",1.07236973888986,0.265731064351263,0.477679191607261,1.07158259294226,1.62188878037547,1,7456
"rho[3,15]",1.35380088996906,0.470031378274915,0.861008853649734,1.23276346504764,2.56278017192409,1.01,5440
"rho[4,15]",1.24242677551012,0.342959703517722,0.779962291149871,1.16943971515049,2.12874327938557,1,5672
"rho[5,15]",1.54351017154189,0.826574271184104,0.74679320668435,1.33877048142012,3.53038059855857,1.01,5750
"rho[1,16]",1.22052756344076,0.392709509497661,0.862346450074303,1.11948047901686,2.17789135689108,1.02,2171
"rho[2,16]",1.09316905015164,0.271032198501268,0.523827041100374,1.08216117405764,1.67456408155689,1,7020
"rho[3,16]",1.45007027552926,0.586406832305486,0.891708989188479,1.29615366694678,2.92176024438198,1.01,4407
