,mean,sd,2.50%,50%,97.50%,Rhat,n.eff
"pJS[5,21]",0.046912579,0.023035083,0.015763193,0.04240745,0.103881075,1,59840
"pJS[1,22]",0.038520314,0.017134799,0.01450729,0.0354215,0.080283595,1,37227
"pJS[2,22]",0.062118275,0.028671899,0.022279445,0.05677975,0.1322381,1,55448
"pJS[3,22]",0.066642102,0.031557465,0.023581395,0.06053835,0.144496025,1,45503
"pJS[4,22]",0.022274805,0.013222642,0.006053338,0.0192284,0.05608883,1,15031
"pJS[5,22]",0.049939177,0.02461891,0.01669258,0.04509975,0.111303025,1,58720
"pJS[1,23]",0.023171156,0.011188448,0.007877809,0.02103265,0.0508345,1,38865
"pJS[2,23]",0.068441195,0.030320751,0.025604395,0.063018,0.142151,1,70680
"pJS[3,23]",0.043488737,0.021935807,0.014176698,0.03909575,0.098167638,1,47689
"pJS[4,23]",0.025704279,0.015147704,0.007121457,0.0222362,0.064630133,1,15644
"pJS[5,23]",0.046643676,0.023260803,0.01547599,0.0420085,0.104615075,1,63818
"pJS[1,24]",0.031822861,0.014631983,0.011572898,0.0290974,0.067752203,1,39416
"pJS[2,24]",0.067531905,0.030379194,0.025222493,0.0619235,0.142070025,1,70940
"pJS[3,24]",0.051712072,0.025612601,0.017426573,0.04657055,0.115695075,1,52697
"pJS[4,24]",0.019901594,0.011906766,0.00540631,0.01716775,0.050453835,1,15718
"pJS[5,24]",0.044233776,0.02198064,0.0146969,0.0398597,0.098993647,1,68097
"pJS[1,25]",0.04445489,0.019510813,0.017134298,0.04087325,0.092261105,1,29607
"pJS[2,25]",0.041989185,0.020262159,0.014406498,0.03807165,0.09212953,1,65842
"pJS[3,25]",0.037150233,0.018903368,0.01210409,0.0333061,0.084253352,1,53037
"pJS[4,25]",0.01724748,0.010312777,0.004715228,0.01485605,0.043627165,1,16334
"pJS[5,25]",0.038428843,0.019286179,0.012734288,0.03454745,0.086688108,1,67415
"pJS[1,26]",0.021424097,0.010424101,0.007320358,0.019385,0.04731763,1,41005
"pJS[2,26]",0.037586282,0.018460166,0.0127165,0.03393065,0.083488565,1,69470
"pJS[3,26]",0.032710934,0.016946716,0.010544698,0.029185,0.075336245,1,47421
"pJS[4,26]",0.015205184,0.009199051,0.004105912,0.01306615,0.03885981,1,15635
"pJS[5,26]",0.034175047,0.017303373,0.011287495,0.03065555,0.077440505,1,65948
"pJS[1,27]",0.017150504,0.00870513,0.00558059,0.0153895,0.038937615,1,41129
"pJS[2,27]",0.035507172,0.017518006,0.0119918,0.032014,0.078984655,1,68294
"pJS[3,27]",0.030852238,0.016192839,0.009833988,0.02741745,0.071465782,1,48152
"pJS[4,27]",0.014249674,0.00865708,0.003823629,0.0122227,0.0364622,1,15340
"pJS[5,27]",0.039679164,0.019932018,0.013403493,0.03559785,0.089706923,1,56545
"pJS[1,28]",0.017791018,0.008942096,0.005835629,0.01599445,0.040046128,1,39877
"pJS[2,28]",0.037205951,0.018417632,0.012555893,0.033548,0.0830335,1,65570
"pJS[3,28]",0.032148799,0.016801579,0.010322698,0.02863245,0.074207203,1,45160
"pJS[4,28]",0.018562309,0.011146695,0.005095765,0.01595595,0.047205825,1,15891
"pJS[5,28]",0.033002875,0.01676146,0.010863,0.0295895,0.074711942,1,61400
"pJS[1,29]",0.017051515,0.008605063,0.005599274,0.0153225,0.038426015,1,41889
"pJS[2,29]",0.043145802,0.021075362,0.014910093,0.0389512,0.095576752,1,63471
"pJS[3,29]",0.030400753,0.01589837,0.009715148,0.02707455,0.070295008,1,46796
"pJS[4,29]",0.014035812,0.00855303,0.00378656,0.0120338,0.035943105,1,15482
"pJS[5,29]",0.031120945,0.015881401,0.010223593,0.02787965,0.07094571,1,62727
"pJS[1,30]",0.023196979,0.011206405,0.007956654,0.0210555,0.05089104,1,41792
"pJS[2,30]",0.041504857,0.020222127,0.014096598,0.0375492,0.091518903,1,67533
"pJS[3,30]",0.035943283,0.018409184,0.011718788,0.03219555,0.081820905,1,52551
"pJS[4,30]",0.016720268,0.010052827,0.0045506,0.0143921,0.042522508,1,16524
"pJS[5,30]",0.036689922,0.018284212,0.012307598,0.0330146,0.082366625,1,69046
"pJS[1,31]",0.027533808,0.012966806,0.009651156,0.02511895,0.05945841,1,38883
"pJS[2,31]",0.051111796,0.024360423,0.017614195,0.04648485,0.1111822,1,56525
"pJS[3,31]",0.055318043,0.027378917,0.018762688,0.0498185,0.123766,1,45212
"pJS[4,31]",0.020866594,0.012348608,0.005713788,0.01804115,0.052377305,1,15530
"pJS[5,31]",0.079426388,0.036140556,0.029500873,0.0725921,0.16851715,1,53895
"pJS[1,32]",0.027636249,0.012991108,0.009726029,0.0252114,0.059440213,1,40244
"pJS[2,32]",0.049952759,0.023949318,0.0171076,0.04539465,0.108952025,1,57028
"pJS[3,32]",0.046209366,0.02429516,0.014613795,0.04113315,0.107264075,1,35904
"pJS[4,32]",0.025210928,0.014726429,0.007086745,0.02182735,0.062866528,1,15382
"pJS[5,32]",0.043793788,0.021291908,0.014872898,0.0396392,0.096394165,1,62262
"pJS[1,33]",0.044609309,0.019505645,0.017051193,0.0411195,0.091921503,1,32543
"pJS[2,33]",0.053398297,0.025462306,0.018366395,0.04854805,0.116014075,1,55635
"pJS[3,33]",0.046619879,0.023613859,0.015151098,0.0418373,0.1054901,1,43216
"pJS[4,33]",0.026974104,0.01585829,0.00753844,0.02335955,0.067440705,1,15182
"pJS[5,33]",0.046850131,0.022875167,0.0158084,0.04241925,0.10328905,1,62694
"pJS[1,34]",0.037640468,0.016894038,0.013997893,0.0345246,0.078895203,1,34547
"pJS[2,34]",0.051110777,0.02446868,0.01759479,0.0464719,0.111585025,1,59978
"pJS[3,34]",0.044588413,0.022437334,0.0146208,0.0400783,0.100378025,1,43007
"pJS[4,34]",0.02209474,0.013442255,0.005876259,0.0189779,0.056457815,1,15987
"pJS[5,34]",0.044778801,0.021835773,0.015205598,0.0405514,0.098700908,1,66520
"pJS[1,35]",0.021648789,0.010551977,0.007297847,0.0196289,0.047648005,1,41758
"pJS[2,35]",0.046208656,0.022289922,0.015676393,0.041935,0.101191,1,66812
"pJS[3,35]",0.040181682,0.020630011,0.0130286,0.03591465,0.091572005,1,48030
"pJS[4,35]",0.018984763,0.011476891,0.005081436,0.0163394,0.048280228,1,16051
"pJS[5,35]",0.042460581,0.021577914,0.01388418,0.0380727,0.096342003,1,62482
"pJS[1,36]",0.039842479,0.017917742,0.0148376,0.03657685,0.0836927,1,28806
"pJS[2,36]",0.064225399,0.029963,0.02277379,0.05859935,0.137580075,1,48750
"pJS[3,36]",0.04641398,0.023478765,0.015073895,0.04172905,0.104750075,1,35263
"pJS[4,36]",0.027307713,0.01612417,0.007550157,0.02357565,0.068575103,1,15332
"pJS[5,36]",0.067777014,0.031661444,0.024253583,0.0617754,0.14569705,1,46981
"pJS[1,37]",0.017852024,0.00889803,0.005906407,0.01609455,0.039953405,1,42223
"pJS[2,37]",0.037000977,0.018211697,0.012465765,0.0334208,0.082535702,1,68837
"pJS[3,37]",0.031653609,0.01630056,0.010295093,0.02827145,0.0724441,1,48984
"pJS[4,37]",0.015055773,0.009172809,0.00405697,0.0128949,0.038735638,1,16282
"pJS[5,37]",0.058876303,0.028248741,0.021109193,0.05314955,0.12951705,1,45894
"pJS[1,38]",0.018530013,0.00936631,0.006117351,0.0166247,0.041834605,1,43616
"pJS[2,38]",0.031020095,0.015639338,0.010254098,0.02787815,0.070060738,1,65695
"pJS[3,38]",0.026442444,0.013946638,0.008347088,0.0235194,0.061620833,1,47590
"pJS[4,38]",0.012476303,0.007723659,0.003299087,0.01064415,0.032289905,1,16627
"pJS[5,38]",0.027299524,0.014142293,0.00884469,0.02435305,0.062778013,1,59547
"pJS[1,39]",0.021609978,0.010474008,0.00737705,0.019584,0.047528303,1,39852
"pJS[2,39]",0.037719819,0.018266596,0.012926993,0.0341818,0.0829649,1,75662
"pJS[3,39]",0.03948451,0.019683877,0.013271688,0.0355449,0.08851692,1,50247
"pJS[4,39]",0.015573849,0.009341373,0.004212359,0.01341645,0.039457708,1,16509
"pJS[5,39]",0.033860764,0.016851796,0.011335198,0.030506,0.0757766,1,68676
"pJS[1,40]",0.026886696,0.012676064,0.009542118,0.0244845,0.058236872,1,37764
"pJS[2,40]",0.048601546,0.022780008,0.017271998,0.04429345,0.104752075,1,74774
"pJS[3,40]",0.034030618,0.017125368,0.011261398,0.03057995,0.07686125,1,47997
"pJS[4,40]",0.020905386,0.012425577,0.005844903,0.01801625,0.052803408,1,16821
"pJS[5,40]",0.036182984,0.018057432,0.0121678,0.0325737,0.081055413,1,66188
"pJS[1,41]",0.02266903,0.010869535,0.007850987,0.020587,0.049473305,1,42406
"pJS[2,41]",0.039186493,0.018662132,0.013594698,0.0356407,0.08526171,1,73546
"pJS[3,41]",0.04101608,0.020055744,0.014104398,0.0370282,0.090863757,1,55138
"pJS[4,41]",0.016589598,0.009891095,0.004529398,0.01431395,0.041861215,1,16446
"pJS[5,41]",0.035808117,0.017746442,0.01203129,0.0322702,0.079908718,1,68511
"pJS[1,42]",0.016564233,0.008381957,0.005401486,0.01487985,0.03738792,1,40106
"pJS[2,42]",0.040917103,0.019696378,0.014282298,0.03702185,0.089792533,1,53840
"pJS[3,42]",0.02835532,0.01449216,0.009197548,0.02536885,0.06458269,1,41389
"pJS[4,42]",0.014001971,0.008628106,0.00371653,0.0119533,0.036245825,1,14246
"pJS[5,42]",0.030600666,0.015644769,0.009991676,0.0273858,0.069799515,1,50689
"pJS[1,43]",0.032153513,0.014769989,0.011733288,0.0294057,0.068344005,1,37494
"pJS[2,43]",0.048777714,0.022636035,0.017432283,0.0445439,0.104289125,1,66428
"pJS[3,43]",0.041787981,0.020430205,0.0142891,0.03777965,0.092565403,1,47446
"pJS[4,43]",0.02170776,0.013021503,0.005985864,0.018676,0.055096157,1,15948
"pJS[5,43]",0.045506832,0.022108696,0.015704798,0.0411529,0.1005441,1,63577
"pJS[1,44]",0.024839838,0.011763499,0.00868961,0.0226121,0.053860915,1,41425
"pJS[2,44]",0.05170167,0.023678133,0.018684998,0.04734475,0.109419025,1,65104
"pJS[3,44]",0.04429069,0.021200117,0.015383783,0.04021245,0.096619627,1,50308
"pJS[4,44]",0.018935896,0.011440366,0.005098963,0.01627865,0.048289157,1,15525
"pJS[5,44]",0.039860854,0.019623234,0.0134174,0.0359831,0.08862222,1,64157
"pJS[1,45]",0.027558805,0.012795045,0.009782973,0.025202,0.058971915,1,34238
"pJS[2,45]",0.057787956,0.026012761,0.021156893,0.05309355,0.121241075,1,51441
"pJS[3,45]",0.040922994,0.019623458,0.013988398,0.03720555,0.089143103,1,38139
"pJS[4,45]",0.021769521,0.01289015,0.005935107,0.01881815,0.05459921,1,14513
"pJS[5,45]",0.044982784,0.021681075,0.015379998,0.0408242,0.098668887,1,50523
"pJS[1,46]",0.029916694,0.013580142,0.010979398,0.02744965,0.063154045,1,39629
"pJS[2,46]",0.043460104,0.020038624,0.015453398,0.03979985,0.09255796,1,59411
"pJS[3,46]",0.044586135,0.0208791,0.015709495,0.0406825,0.095887508,1,50965
"pJS[4,46]",0.019652161,0.011710904,0.00534868,0.0169489,0.049771005,1,14926
"pJS[5,46]",0.040785711,0.019748115,0.01398658,0.03699425,0.089576645,1,66470
"pJS[1,47]",0.039061259,0.017119222,0.014926688,0.0360043,0.080790605,1,28251
"pJS[2,47]",0.041450106,0.019318792,0.0146088,0.03790535,0.088843247,1,46816
"pJS[3,47]",0.042447599,0.020066865,0.014937493,0.0386279,0.091886403,1,41121
"pJS[4,47]",0.018832943,0.0112603,0.005107366,0.0162196,0.047738328,1,14793
"pJS[5,47]",0.047436324,0.022655743,0.016675095,0.04307535,0.103391025,1,54050
"pJS[1,48]",0.025066588,0.011681999,0.008989655,0.0228627,0.053811415,1,40503
"pJS[2,48]",0.035094262,0.01645981,0.012299098,0.0320485,0.075622705,1,70170
"pJS[3,48]",0.036294547,0.017331245,0.0126552,0.03295815,0.0790686,1,52046
"pJS[4,48]",0.015897213,0.009581194,0.004321686,0.01365725,0.04035752,1,16846
"pJS[5,48]",0.04068822,0.019709013,0.014131098,0.0368118,0.089582313,1,72770
"pJS[1,49]",0.022961243,0.010868896,0.008060438,0.0209,0.049593405,1,41711
"pJS[2,49]",0.092891016,0.036069484,0.039751093,0.0871708,0.179282,1,48671
"pJS[3,49]",0.038316931,0.017840044,0.013671993,0.03501645,0.08213902,1,56339
"pJS[4,49]",0.021755649,0.012865186,0.006084933,0.0187824,0.054699452,1,16400
"pJS[5,49]",0.043641666,0.020623045,0.015447488,0.0396705,0.09452761,1,72297
"pJS[1,50]",0.015764078,0.007883259,0.005173129,0.0141956,0.035341805,1,42534
"pJS[2,50]",0.034795902,0.015892289,0.0126375,0.0318664,0.073724445,1,76066
"pJS[3,50]",0.05116551,0.02318445,0.0191461,0.04682355,0.10790605,1,42775
"pJS[4,50]",0.013329999,0.00814254,0.003556736,0.01142915,0.034193165,1,16558
"pJS[5,50]",0.028027047,0.014004458,0.009372553,0.0252064,0.062919525,1,69157
"pJS[1,51]",0.025453122,0.011763712,0.009188588,0.02325985,0.05435372,1,40621
"pJS[2,51]",0.034769355,0.015845052,0.012469795,0.0319091,0.073284433,1,63220
"pJS[3,51]",0.030399281,0.014583478,0.01041689,0.02762195,0.066439003,1,48292
"pJS[4,51]",0.02127216,0.012750918,0.005890377,0.0183024,0.0540085,1,16558
"pJS[5,51]",0.034828439,0.016965145,0.011817593,0.0315161,0.076879387,1,65699
"pJS[1,52]",0.037196644,0.015945182,0.014467685,0.0344224,0.075919628,1,33612
"pJS[2,52]",0.05965242,0.023996858,0.0244963,0.0557084,0.117209025,1,61623
"pJS[3,52]",0.046308167,0.020492764,0.01741948,0.04263515,0.096193705,1,45873
"pJS[4,52]",0.019009614,0.011271359,0.005180939,0.0164403,0.04787981,1,15488
"pJS[5,52]",0.045857908,0.021181916,0.0164338,0.0419266,0.097663705,1,57008
"pJS[1,53]",0.017559299,0.0085355,0.005932333,0.01591735,0.038657523,1,39670
"pJS[2,53]",0.044569867,0.018847516,0.017417295,0.04138245,0.089936185,1,68530
"pJS[3,53]",0.033458891,0.015501332,0.011971495,0.03057365,0.071498235,1,50241
"pJS[4,53]",0.015971494,0.009579603,0.00433119,0.0137544,0.040357457,1,16050
"pJS[5,53]",0.046934954,0.021508036,0.0172323,0.0429312,0.099981513,1,68623
"pJS[1,54]",0.041640523,0.017506199,0.0165615,0.0386158,0.083945972,1,29492
"pJS[2,54]",0.092027965,0.03262644,0.04227966,0.0873117,0.168435125,1,42223
"pJS[3,54]",0.066878927,0.026877738,0.027673298,0.062411,0.131473025,1,37340
"pJS[4,54]",0.022942441,0.013365811,0.006458328,0.019917,0.057067325,1,15650
"pJS[5,54]",0.051759998,0.02297921,0.019452698,0.04759925,0.10795705,1,60910
"pJS[1,55]",0.029218414,0.013046235,0.010822898,0.0268675,0.061164805,1,32608
"pJS[2,55]",0.058378041,0.022839484,0.024372173,0.0547904,0.112804025,1,55691
"pJS[3,55]",0.061000058,0.024891885,0.024793195,0.0568604,0.120542,1,41225
"pJS[4,55]",0.024821753,0.014430681,0.006973749,0.02152135,0.061559513,1,15101
"pJS[5,55]",0.063791076,0.027076225,0.025093493,0.05906805,0.129324,1,59529
"pJS[1,56]",0.046417466,0.019213272,0.018721295,0.04315095,0.09269396,1,28723
"pJS[2,56]",0.068254123,0.025687253,0.02943406,0.06443105,0.128729025,1,47162
"pJS[3,56]",0.034894513,0.015966872,0.012370788,0.0320385,0.073809718,1,33359
"pJS[4,56]",0.021516809,0.012722531,0.005842806,0.01859,0.054102718,1,13294
"pJS[5,56]",0.066127957,0.027943631,0.025787288,0.061385,0.133419025,1,49312
"pJS[1,57]",0.029922464,0.013520926,0.010954895,0.02747125,0.0630292,1,36319
"pJS[2,57]",0.0649513,0.024417612,0.028245998,0.0612504,0.122823025,1,69489
"pJS[3,57]",0.059639456,0.024300308,0.024399395,0.05562445,0.11817005,1,44005
"pJS[4,57]",0.019998536,0.011787331,0.005496098,0.01731155,0.050104015,1,14320
"pJS[5,57]",0.073925851,0.030460875,0.02987056,0.06875525,0.14725505,1,59097
"pJS[1,58]",0.030621455,0.013863451,0.011230985,0.02808385,0.064552547,1,33357
"pJS[2,58]",0.073948586,0.026887433,0.03298377,0.07004125,0.137217025,1,66262
"pJS[3,58]",0.053393831,0.022394551,0.021025388,0.04962455,0.107406025,1,44494
"pJS[4,58]",0.020958428,0.012441125,0.005688397,0.0181012,0.05273653,1,14243
"pJS[5,58]",0.057065475,0.025106492,0.02149169,0.0525996,0.118135125,1,63589
"pJS[1,59]",0.029547443,0.013567235,0.0106577,0.02703455,0.062801403,1,34752
"pJS[2,59]",0.070559617,0.026025727,0.031093485,0.0667056,0.131922025,1,63054
"pJS[3,59]",0.067120211,0.027223365,0.027539293,0.0626221,0.132774175,1,35375
"pJS[4,59]",0.024327184,0.014391414,0.006726117,0.0210396,0.061242025,1,14059
"pJS[5,59]",0.046691332,0.021666437,0.016707785,0.04265275,0.100053025,1,61079
"pJS[1,60]",0.027194912,0.01267131,0.009742311,0.0248283,0.058300318,1,28930
"pJS[2,60]",0.042999148,0.017706928,0.017152198,0.0400938,0.085560405,1,54037
"pJS[3,60]",0.047326521,0.02073199,0.01816658,0.04362505,0.097952215,1,38806
"pJS[4,60]",0.016745208,0.010021669,0.004542947,0.0144341,0.042502205,1,15308
"pJS[5,60]",0.041295917,0.01944877,0.014619598,0.0375964,0.089296138,1,53758
"pJS[1,61]",0.019427986,0.009473066,0.006594876,0.0175844,0.04284221,1,40842
"pJS[2,61]",0.043367871,0.01775097,0.017574295,0.04039765,0.08607737,1,68998
"pJS[3,61]",0.024832572,0.012074706,0.00846804,0.02250625,0.05470691,1,47024
"pJS[4,61]",0.01370714,0.008285073,0.0036995,0.01177025,0.03502403,1,16056
"pJS[5,61]",0.03463714,0.01674096,0.012094695,0.03134135,0.076236213,1,60443
"pJS[1,62]",0.020582268,0.009927976,0.007053699,0.0186711,0.045176508,1,37893
"pJS[2,62]",0.051783681,0.020426127,0.021735893,0.0485021,0.100387,1,65121
"pJS[3,62]",0.037749731,0.017380265,0.013768473,0.0345053,0.080578713,1,46655
"pJS[4,62]",0.014432293,0.008611297,0.00395151,0.0124404,0.036494803,1,17051
"pJS[5,62]",0.029939415,0.01467189,0.010137893,0.0270521,0.066208408,1,68028
"pJS[1,63]",0.017769647,0.008671706,0.005955181,0.0160938,0.03916792,1,40656
"pJS[2,63]",0.053809675,0.020894411,0.022864058,0.0505064,0.103689025,1,67932
"pJS[3,63]",0.028076714,0.013515317,0.009604449,0.0254742,0.061450223,1,46988
"pJS[4,63]",0.015344612,0.009098187,0.00423095,0.01325515,0.038582208,1,16784
"pJS[5,63]",0.038688312,0.018263721,0.013770798,0.0351935,0.083776232,1,72366
"pJS[1,64]",0.0262158,0.012111269,0.00943391,0.0239633,0.055993213,1,38658
"pJS[2,64]",0.099087326,0.033664294,0.047081375,0.0944394,0.177622125,1,39536
"pJS[3,64]",0.036125108,0.016936798,0.012814278,0.0329092,0.077838155,1,44226
"pJS[4,64]",0.020225729,0.011733333,0.00573205,0.01757835,0.050153408,1,15572
"pJS[5,64]",0.033962334,0.016370937,0.011657693,0.03080075,0.074360608,1,65028
"pJS[1,65]",0.015067446,0.007579161,0.004909819,0.0135676,0.033910708,1,45075
"pJS[2,65]",0.029914735,0.013237595,0.011124,0.02758165,0.06213001,1,67716
"pJS[3,65]",0.023832963,0.011880137,0.007949058,0.0214698,0.05339213,1,46163
"pJS[4,65]",0.012353261,0.007499356,0.003334279,0.0105998,0.031685028,1,15886
"pJS[5,65]",0.026078742,0.013093678,0.008685626,0.023414,0.058784223,1,55772
"pJS[1,66]",0.023523377,0.010973468,0.008329786,0.0214601,0.050437515,1,41662
"pJS[2,66]",0.034166047,0.014842128,0.012773295,0.031649,0.069945008,1,54595
"pJS[3,66]",0.032758167,0.015607011,0.011331198,0.02982395,0.07129525,1,42715
"pJS[4,66]",0.021990108,0.012515594,0.006313405,0.0191975,0.053937005,1,16754
"pJS[5,66]",0.044506052,0.020522106,0.016047498,0.04068745,0.094971872,1,65100
"pJS[1,67]",0.029518652,0.013119023,0.010972088,0.0272179,0.06137491,1,39785
"pJS[2,67]",0.063555897,0.024051008,0.027503998,0.05989695,0.12036905,1,58869
"pJS[3,67]",0.048703074,0.021581029,0.0182128,0.04488045,0.10095815,1,45552
"pJS[4,67]",0.028660178,0.01588997,0.008537393,0.025211,0.068944565,1,16408
"pJS[5,67]",0.056044869,0.024828977,0.02102889,0.0516122,0.116677025,1,61627
"pJS[1,68]",0.034455534,0.01493768,0.0132148,0.03183035,0.070695108,1,37341
"pJS[2,68]",0.080568863,0.028846669,0.0366099,0.0763982,0.148284075,1,51360
"pJS[3,68]",0.07596931,0.031343924,0.030817993,0.07059015,0.151601075,1,39213
"pJS[4,68]",0.041525927,0.022157565,0.012939085,0.03677385,0.097408313,1,16054
"pJS[5,68]",0.047462217,0.021575059,0.017242598,0.0435189,0.10010105,1,61228
"pJS[1,69]",0.035813223,0.01532422,0.0138736,0.03314585,0.072894803,1,38067
"pJS[2,69]",0.059355237,0.022999994,0.024967793,0.05585425,0.113779025,1,54276
"pJS[3,69]",0.038323343,0.018118377,0.013256983,0.03497275,0.082748052,1,36578
"pJS[4,69]",0.021062391,0.012185541,0.005862197,0.01833215,0.051931438,1,14678
"pJS[5,69]",0.060404713,0.026599383,0.022725973,0.05572485,0.125334075,1,54827
"pJS[1,70]",0.04047647,0.016912578,0.016028583,0.03760545,0.081252403,1,36921
"pJS[2,70]",0.051682875,0.020836329,0.020938988,0.0483651,0.101529,1,60156
"pJS[3,70]",0.062327428,0.027342405,0.023852985,0.05736715,0.128988025,1,41632
"pJS[4,70]",0.030795455,0.01710489,0.009165286,0.02704875,0.074266405,1,15862
"pJS[5,70]",0.094088299,0.038277405,0.038526388,0.0877013,0.1861382,1,45533
"pJS[1,71]",0.064224552,0.025470118,0.02682375,0.06011035,0.12516105,1,24873
"pJS[2,71]",0.099297897,0.035140363,0.045605993,0.09427715,0.181735,1,34553
"pJS[3,71]",0.03531727,0.017340173,0.011837098,0.03193625,0.078175135,1,32449
"pJS[4,71]",0.018726065,0.011274491,0.00502409,0.0161059,0.047662752,1,13278
"pJS[5,71]",0.048105518,0.022833875,0.016734095,0.043766,0.104372025,1,66958
"pJS[1,72]",0.02625752,0.012048316,0.009658026,0.0239985,0.055860733,1,34603
"pJS[2,72]",0.040864556,0.017491139,0.01592009,0.0378482,0.083338733,1,71116
"pJS[3,72]",0.028129334,0.013866353,0.009450939,0.02539715,0.062640265,1,49586
"pJS[4,72]",0.017816231,0.010490788,0.00504199,0.0154071,0.044647305,1,16128
"pJS[5,72]",0.036840605,0.017623285,0.012883,0.03343535,0.08055731,1,68386
"pJS[1,73]",0.035318023,0.015847185,0.013439798,0.03234695,0.07421051,1,31949
"pJS[2,73]",0.040163353,0.017396841,0.01547739,0.0371029,0.082398255,1,66992
"pJS[3,73]",0.055365101,0.02543828,0.020549193,0.0504636,0.118015025,1,35061
"pJS[4,73]",0.013931253,0.008430039,0.00377342,0.0119505,0.035473882,1,15519
"pJS[5,73]",0.036199286,0.017548005,0.0125699,0.0327259,0.079756555,1,61273
"pJS[1,74]",0.016362677,0.008292873,0.005372416,0.01467865,0.037090633,1,37283
"pJS[2,74]",0.042444957,0.018660959,0.016308485,0.0390526,0.088242305,1,55299
"pJS[3,74]",0.028994826,0.014598574,0.009638869,0.02603215,0.065436457,1,43621
"pJS[4,74]",0.01181153,0.007275839,0.0031294,0.01007465,0.030525813,1,15700
"pJS[5,74]",0.025484988,0.013027048,0.00830743,0.0228164,0.058129735,1,56987
"pJS[1,75]",0.01846992,0.009241969,0.006139116,0.01661775,0.041466542,1,30871
"pJS[2,75]",0.029163331,0.0136979,0.010260998,0.0266059,0.06287365,1,44340
"pJS[3,75]",0.027261276,0.013823602,0.008895935,0.02449775,0.061677633,1,34792
"pJS[4,75]",0.013719624,0.008376657,0.003660109,0.01176145,0.035257515,1,13430
"pJS[5,75]",0.029288529,0.01476494,0.009731325,0.0263082,0.06617163,1,42449
"pJS[1,76]",0.021782605,0.010680842,0.007392808,0.0196887,0.048256918,1,31746
"pJS[2,76]",0.034895312,0.015943329,0.012477798,0.032007,0.073699928,1,55155
"pJS[3,76]",0.03283301,0.01624189,0.010972298,0.0296356,0.072892535,1,39149
"pJS[4,76]",0.016782902,0.010002951,0.00457576,0.0144815,0.04232181,1,14432
"pJS[5,76]",0.035475999,0.017280008,0.012060388,0.03216115,0.07823205,1,54402
"pJS[1,77]",0.021688019,0.010610188,0.007357069,0.01961775,0.047931013,1,33490
"pJS[2,77]",0.041702559,0.018503059,0.015497098,0.0384134,0.08679694,1,61431
"pJS[3,77]",0.032922538,0.016299684,0.010982985,0.0297077,0.073164613,1,43844
"pJS[4,77]",0.016800533,0.010033319,0.004576158,0.01447625,0.04250431,1,14887
"pJS[5,77]",0.035506842,0.01725835,0.0121218,0.0321201,0.078263403,1,64489
"pJS[1,78]",0.028058711,0.013290468,0.009875907,0.0255202,0.060859913,1,31853
"pJS[2,78]",0.038396309,0.017465049,0.013856598,0.0352548,0.08118651,1,50577
"pJS[3,78]",0.036197674,0.017692692,0.012167488,0.0327619,0.080004837,1,42178
"pJS[4,78]",0.018791185,0.011171329,0.005134355,0.0162284,0.047309535,1,14563
"pJS[5,78]",0.056678652,0.026002458,0.020719875,0.051817,0.120922025,1,60591
"pJS[1,79]",0.026497668,0.012631241,0.009305499,0.02406225,0.057759042,1,32821
"pJS[2,79]",0.034963937,0.016142629,0.012408898,0.0320169,0.074473215,1,53658
"pJS[3,79]",0.039762505,0.01928656,0.013699095,0.0359909,0.087605545,1,43189
"pJS[4,79]",0.016686617,0.010091981,0.00448073,0.01433955,0.042512438,1,14359
"pJS[5,79]",0.034940364,0.017034837,0.011823898,0.0316418,0.0769139,1,58349
"pJS[1,80]",0.032311761,0.014965936,0.011730893,0.0294837,0.069131955,1,31179
"pJS[2,80]",0.070702374,0.028658238,0.02902899,0.0659118,0.139822025,1,53605
"pJS[3,80]",0.051655753,0.02405308,0.018556693,0.0471007,0.11114105,1,40404
"pJS[4,80]",0.018590166,0.011112563,0.005069217,0.0160489,0.047045405,1,13917
"pJS[5,80]",0.056409505,0.025920763,0.020575698,0.05151245,0.120436,1,55762
"pJS[1,81]",0.030262621,0.014053313,0.01089109,0.0276266,0.064819682,1,30031
"pJS[2,81]",0.047787743,0.020736232,0.018088595,0.04421765,0.097862105,1,51881
"pJS[3,81]",0.038753172,0.018728668,0.013175293,0.0351601,0.084769318,1,39901
"pJS[4,81]",0.01998253,0.01182064,0.005474466,0.01727845,0.0503115,1,12994
"pJS[5,81]",0.049552889,0.023073207,0.017773098,0.0452368,0.106259,1,56165
"pJS[1,82]",0.045220251,0.019890956,0.017335388,0.041642,0.09371194,1,22765
"pJS[2,82]",0.055051405,0.023812645,0.0210864,0.05090965,0.11271405,1,36642
"pJS[3,82]",0.045199292,0.02184918,0.015521795,0.04097385,0.09900972,1,27267
"pJS[4,82]",0.019372042,0.011739671,0.0051504,0.01665225,0.049424435,1,11144
"pJS[5,82]",0.040423888,0.019718158,0.013692598,0.03659055,0.089018005,1,36125
"pJS[1,83]",0.038850158,0.017212036,0.014789388,0.03572525,0.080691103,1,31640
"pJS[2,83]",0.038718647,0.017574907,0.014008793,0.0355742,0.081547185,1,52052
"pJS[3,83]",0.036524438,0.017764196,0.0123298,0.03304985,0.080457765,1,40449
"pJS[4,83]",0.018680271,0.01115463,0.005083199,0.0161368,0.04707563,1,13776
"pJS[5,83]",0.039254987,0.018993601,0.013412988,0.0355717,0.086180507,1,58045
